ID,sex,race,eyes
B67912,Male,Hispanic,Dark
B67918,Male,Hispanic,Dark
B67919,Male,Dark,Dark
B67920,Male,Dark,Dark
B67935,Male,Dark,Dark
B67939,Male,Dark,Dark
B67941,Male,Dark,Dark
B67956,Male,Dark,Dark
B67964,Male,White,Blue
B67984,Male,Dark,Dark
B67989,Male,Dark,Dark
B67991,Male,Dark,Dark
B68012,Male,Dark,Dark
B68038,Male,Dark,Dark
B68040,Male,Dark,Dark
B68048,Male,White,Blue
B68053,Male,Dark,Dark
B68069,Male,Hispanic,Dark
B68098,Male,Dark,Dark
B68127,Male,Hispanic,Dark
B68130,Male,Hispanic,Dark
B68134,Male,Dark,Dark
B68145,Male,Dark,Dark
B68160,Male,Dark,Dark
B68169,Male,Dark,Dark
B68183,Male,White,Dark
B68185,Male,Dark,Dark
B68187,Male,Dark,Dark
B68200,Male,Dark,Dark
B68206,Male,Dark,Dark
B68216,Male,Dark,Dark
B68233,Male,White,Dark
B68234,Male,Hispanic,Dark
B68239,Male,Dark,Dark
B68243,Male,Dark,Dark
B68272,Male,Dark,Dark
B68275,Male,Dark,Dark
B68284,Male,White,Blue
B68292,Male,Dark,Dark
B68318,Male,Dark,Dark
B68322,Male,Dark,Dark
B68344,Male,Dark,Dark
B68353,Male,Dark,Dark
B68364,Male,Dark,Dark
B68367,Male,Hispanic,Hazel
B68369,Male,Dark,Dark
B68409,Male,Dark,Dark
B68413,Male,Hispanic,Dark
B68414,Male,Hispanic,Dark
B68447,Male,Dark,Dark
B68471,Male,Hispanic,Dark
B68487,Male,Dark,Dark
B68515,Male,Dark,Dark
B68521,Male,Dark,Dark
B68523,Male,Dark,Dark
B68536,Male,Dark,Dark
B68538,Male,Dark,Dark
B68544,Male,White,Blue
B68549,Male,Hispanic,Dark
B68574,Male,Dark,Dark
B68575,Male,Dark,Dark
B68582,Male,Dark,Dark
B68600,Male,White,Blue
B68620,Male,Hispanic,Dark
B68630,Male,Dark,Dark
B68635,Male,Dark,Dark
B68643,Male,Dark,Dark
B68644,Male,Dark,Dark
B68645,Male,Dark,Dark
B68679,Male,Dark,Dark
B68701,Male,Dark,Dark
B68725,Male,White,Blue
B68750,Male,Dark,Dark
B68761,Male,Dark,Dark
B68762,Male,Dark,Dark
B68763,Male,Dark,Dark
B68781,Male,Hispanic,Dark
B68785,Male,Dark,Dark
B68809,Male,Dark,Dark
B68820,Male,Hispanic,Dark
B68831,Male,Dark,Dark
B68838,Male,Dark,Dark
B68842,Male,Dark,Dark
B68859,Male,Dark,Dark
B68879,Male,Dark,Dark
B68931,Male,Dark,Dark
B68938,Male,Dark,Dark
B68957,Male,Hispanic,Dark
B68960,Male,Dark,Dark
B68966,Male,Dark,Dark
B68973,Male,White,Dark
B68975,Male,Hispanic,Green
B68994,Male,Dark,Dark
B69002,Male,Dark,Dark
B69015,Male,Dark,Dark
B69018,Male,Dark,Dark
B69023,Male,Dark,Dark
B69027,Male,Dark,Dark
B69028,Male,Dark,Dark
B69037,Male,Dark,Dark
B69041,Male,Dark,Dark
B69066,Male,Dark,Dark
B69071,Male,Dark,Dark
B69081,Male,Dark,Dark
B69099,Male,White,Green
B69105,Male,Hispanic,Hazel
B69106,Male,Dark,Dark
B69107,Male,Dark,Dark
B69108,Male,Dark,Dark
B69109,Male,White,Green
B69110,Male,White,Dark
B69125,Male,Dark,Dark
B69148,Male,Dark,Dark
B69153,Male,Dark,Dark
B69162,Male,Dark,Dark
B69163,Male,Dark,Dark
B69169,Male,Dark,Dark
B69174,Male,Dark,Dark
B69194,Male,White,Green
B69197,Male,Dark,Dark
B69208,Male,Dark,Dark
B69211,Male,Dark,Dark
B69219,Male,Dark,Dark
B69220,Male,White,Dark
B69224,Male,Dark,Dark
B69227,Male,Dark,Dark
B69237,Male,Dark,Dark
B69248,Male,Hispanic,Dark
B69263,Male,White,Blue
B69265,Male,Dark,Dark
B69282,Male,Dark,Dark
B69303,Male,White,Blue
B69304,Male,White,Dark
B69318,Male,White,Dark
B69320,Male,Dark,Dark
B69328,Male,Dark,Dark
B69369,Male,Dark,Dark
B69379,Male,Dark,Dark
B69406,Male,Dark,Dark
B69407,Male,Dark,Dark
B69409,Male,Dark,Dark
B69417,Male,Dark,Dark
B69424,Male,Dark,Dark
B69429,Male,Dark,Dark
B69433,Male,Dark,Dark
B69449,Male,Dark,Blue
B69477,Male,Dark,Dark
B69489,Male,Dark,Dark
B69504,Male,Dark,Dark
B69505,Male,Dark,Dark
B69509,Male,Hispanic,Dark
B69524,Male,Dark,Dark
B69547,Male,White,Blue
B69551,Male,Dark,Dark
B69558,Male,Hispanic,Dark
B69560,Male,Dark,Dark
B69570,Male,Dark,Dark
B69572,Male,White,Blue
B69582,Male,Dark,Dark
B69587,Male,Dark,Dark
B69607,Male,Dark,Dark
B69610,Male,Dark,Dark
B69626,Male,Dark,Dark
B69638,Male,White,Hazel
B69639,Male,Dark,Dark
B69646,Male,Dark,Dark
B69648,Male,Dark,Dark
B69649,Male,Dark,Dark
B69651,Male,Dark,Dark
B69661,Male,Dark,Dark
B69680,Male,Dark,Dark
B69681,Male,Dark,Dark
B69684,Male,Dark,Dark
B69698,Male,Dark,Dark
B69711,Male,Dark,Dark
B69725,Male,Dark,Dark
B69729,Male,Dark,Dark
B69730,Male,Dark,Dark
B69761,Male,Amer Indian,Dark
B69762,Male,Dark,Dark
B69765,Male,Dark,Dark
B69776,Male,Dark,Dark
B69784,Male,White,Blue
B69802,Male,Dark,Dark
B69817,Male,White,Blue
B69826,Male,Dark,Dark
B69827,Male,Dark,Dark
B69828,Male,Dark,Dark
B69829,Male,Dark,Dark
B69845,Male,Dark,Dark
B69853,Male,Dark,Dark
B69857,Male,Hispanic,Dark
B69863,Male,Dark,Dark
B69885,Male,White,Green
B69886,Male,Dark,Dark
B69887,Male,Dark,Dark
B69894,Male,Dark,Dark
B69903,Male,Hispanic,Dark
B69912,Male,White,Blue
B69939,Male,Hispanic,Dark
B69946,Male,Dark,Dark
B69950,Male,Dark,Dark
B69954,Male,Dark,Dark
B69955,Male,Dark,Dark
B69958,Male,Hispanic,Dark
B69978,Male,Dark,Dark
B69987,Male,White,Dark
B69990,Male,Dark,Dark
B70011,Male,Dark,Dark
B70013,Male,Dark,Dark
B70015,Male,Hispanic,Dark
B70019,Male,Dark,Dark
B70027,Male,White,Dark
B70031,Male,Dark,Dark
B70047,Male,Dark,Dark
B70051,Male,Dark,Dark
B70079,Male,Dark,Dark
B70088,Male,Dark,Dark
B70089,Male,Dark,Dark
B70090,Male,Dark,Dark
B70091,Male,Hispanic,Dark
B70126,Male,Dark,Dark
B70133,Male,Dark,Dark
B70173,Male,Dark,Dark
B70177,Male,Dark,Dark
B70187,Male,White,Hazel
B70201,Male,White,Dark
B70213,Male,Dark,Dark
B70223,Male,White,Dark
B70235,Male,Dark,Dark
B70251,Male,Hispanic,Dark
B70261,Male,White,Dark
B70274,Male,Dark,Dark
B70291,Male,White,Blue
B70293,Male,Dark,Dark
B70294,Male,Dark,Dark
B70298,Male,Dark,Dark
B70301,Male,Dark,Dark
B70302,Male,Dark,Dark
B70303,Male,Dark,Dark
B70326,Male,White,Green
B70329,Male,Dark,Dark
B70333,Male,Hispanic,Dark
B70349,Male,Dark,Dark
B70352,Male,Dark,Dark
B70370,Male,Dark,Dark
B70393,Male,Dark,Dark
B70396,Male,Dark,Dark
B70400,Male,White,Hazel
B70406,Male,Dark,Dark
B70444,Male,Dark,Dark
B70451,Male,Hispanic,Dark
B70458,Male,Dark,Dark
B70462,Male,Dark,Dark
B70464,Male,Dark,Dark
B70478,Male,Dark,Dark
B70493,Male,Dark,Dark
B70520,Male,Dark,Dark
B70537,Male,White,Blue
B70542,Male,Hispanic,Dark
B70549,Male,Dark,Dark
B70553,Male,White,Hazel
B70570,Male,Dark,Dark
B70577,Male,Dark,Dark
B70590,Male,Dark,Dark
B70591,Male,Dark,Dark
B70598,Male,Dark,Dark
B70605,Male,Hispanic,Dark
B70609,Male,Dark,Dark
B70625,Male,White,Dark
B70630,Male,Hispanic,Dark
B70632,Male,Dark,Dark
B70638,Male,Dark,Dark
B70658,Male,White,Blue
B70661,Male,Hispanic,Dark
B70662,Male,Dark,Dark
B70664,Male,Dark,Dark
B70665,Male,Dark,Dark
B70666,Male,Dark,Dark
B70671,Male,Dark,Dark
B70684,Male,Dark,Dark
B70686,Male,Dark,Dark
B70703,Male,Dark,Dark
B70709,Male,Dark,Dark
B70715,Male,Dark,Dark
B70740,Male,Dark,Dark
B70743,Male,Dark,Dark
B70746,Male,Dark,Dark
B70761,Male,Dark,Dark
B70775,Male,Dark,Dark
B70777,Male,Dark,Dark
B70783,Male,Dark,Dark
B70794,Male,Hispanic,Dark
B70797,Male,Dark,Dark
B70798,Male,Dark,Dark
B70814,Male,Dark,Dark
B70836,Male,Dark,Dark
B70862,Male,Hispanic,Dark
B70863,Male,Dark,Dark
B70866,Male,Dark,Dark
B70868,Male,Dark,Dark
B70889,Male,Hispanic,Dark
B70899,Male,Dark,Dark
B70903,Male,Dark,Dark
B70907,Male,Dark,Dark
B70934,Male,Dark,Dark
B70947,Male,Dark,Dark
B70955,Male,Dark,Dark
B70971,Male,Dark,Dark
B70980,Male,Dark,Dark
B70993,Male,Dark,Dark
B70994,Male,Dark,Dark
B70995,Male,Dark,Dark
B71002,Male,Dark,Dark
B71008,Male,Hispanic,Dark
B71014,Male,White,Dark
B71048,Male,Dark,Dark
B71049,Male,Dark,Dark
B71051,Male,Dark,Dark
B71052,Male,Dark,Dark
B71054,Male,Dark,Dark
B71059,Male,Dark,Dark
B71060,Male,Dark,Dark
B71062,Male,Dark,Dark
B71080,Male,Dark,Dark
B71104,Male,Dark,Dark
B71105,Male,Dark,Dark
B71130,Male,Dark,Dark
B71132,Male,Hispanic,Dark
B71150,Male,White,Hazel
B71158,Male,White,Blue
B71172,Male,Dark,Dark
B71179,Male,White,Dark
B71207,Male,White,Blue
B71214,Male,White,Blue
B71218,Male,Dark,Dark
B71220,Male,Dark,Dark
B71222,Male,Dark,Dark
B71223,Male,Hispanic,Dark
B71225,Male,Dark,Dark
B71238,Male,Dark,Dark
B71245,Male,Dark,Dark
B71246,Male,Dark,Dark
B71250,Male,Dark,Dark
B71273,Male,Dark,Dark
B71279,Male,Dark,Dark
B71295,Male,Dark,Dark
B71303,Male,Dark,Dark
B71334,Male,Dark,Dark
B71351,Male,Dark,Dark
B71382,Male,Dark,Dark
B71431,Male,Dark,Dark
B71441,Male,Dark,Dark
B71470,Male,Dark,Dark
B71481,Male,Dark,Dark
B71484,Male,White,Dark
B71491,Male,Dark,Dark
B71495,Male,Dark,Dark
B71498,Male,Dark,Dark
B71508,Male,Hispanic,Dark
B71517,Male,Dark,Dark
B71525,Male,White,Blue
B71530,Male,White,Green
B71535,Male,White,Blue
B71536,Male,Dark,Dark
B71539,Male,White,Hazel
B71542,Male,Hispanic,Dark
B71561,Male,Hispanic,Dark
B71562,Male,Dark,Dark
B71563,Male,Dark,Dark
B71575,Male,Dark,Dark
B71583,Male,Dark,Dark
B71590,Male,Dark,Dark
B71605,Male,White,Dark
B71614,Male,Dark,Dark
B71638,Male,Dark,Dark
B71657,Male,White,Hazel
B71674,Male,White,Dark
B71677,Male,Dark,Dark
B71679,Male,White,Blue
B71690,Male,Dark,Dark
B71699,Male,Dark,Dark
B71704,Male,White,Hazel
B71705,Male,Hispanic,Dark
B71706,Male,Dark,Dark
B71738,Male,Dark,Dark
B71739,Male,Dark,Dark
B71744,Male,Dark,Dark
B71763,Male,Dark,Dark
B71766,Male,Dark,Dark
B71768,Male,Dark,Dark
B71779,Male,Dark,Dark
B71787,Male,White,Dark
B71805,Male,Dark,Dark
B71813,Male,Dark,Dark
B71826,Male,Dark,Dark
B71834,Male,Dark,Dark
B71842,Male,White,Dark
B71847,Male,Dark,Dark
B71856,Male,Dark,Dark
B71859,Male,Dark,Dark
B71873,Male,Dark,Dark
B71884,Male,Hispanic,Dark
B71886,Male,Hispanic,Dark
B71887,Male,Dark,Dark
B71889,Male,Dark,Dark
B71896,Male,Dark,Dark
B71898,Male,Dark,Dark
B71913,Male,Dark,Dark
B71917,Male,Hispanic,Dark
B71919,Male,Dark,Dark
B71942,Male,Dark,Dark
B71948,Male,Hispanic,Dark
B71959,Male,Dark,Dark
B71966,Male,Dark,Dark
B71968,Male,Dark,Dark
B72020,Male,Dark,Dark
B72055,Male,Hispanic,Dark
B72060,Male,White,Blue
B72061,Male,Dark,Dark
B72063,Male,Dark,Dark
B72067,Male,Asian,Dark
B72071,Male,Dark,Dark
B72075,Male,Dark,Dark
B72104,Male,Dark,Dark
B72134,Male,Dark,Dark
B72143,Male,Dark,Dark
B72146,Male,Hispanic,Dark
B72148,Male,Hispanic,Dark
B72149,Male,Dark,Dark
B72150,Male,Dark,Dark
B72151,Male,Dark,Dark
B72153,Male,Hispanic,Dark
B72174,Male,Dark,Dark
B72179,Male,Dark,Dark
B72181,Male,Dark,Dark
B72185,Male,Dark,Dark
B72192,Male,Hispanic,Dark
B72202,Male,Hispanic,Dark
B72211,Male,Dark,Dark
B72212,Male,Dark,Dark
B72216,Male,Dark,Dark
B72225,Male,Dark,Dark
B72256,Male,Dark,Dark
B72257,Male,White,Hazel
B72258,Male,White,Dark
B72259,Male,Dark,Dark
B72260,Male,Dark,Dark
B72279,Male,Dark,Dark
B72281,Male,Dark,Dark
B72300,Male,Dark,Dark
B72304,Male,Dark,Dark
B72324,Male,Dark,Dark
B72328,Male,Dark,Dark
B72357,Male,Dark,Dark
B72378,Male,White,Dark
B72381,Male,White,Blue
B72421,Male,Dark,Dark
B72442,Male,Dark,Dark
B72457,Male,Dark,Dark
B72466,Male,Dark,Dark
B72476,Male,White,Blue
B72477,Male,Dark,Dark
B72493,Male,Dark,Dark
B72494,Male,Dark,Dark
B72503,Male,Dark,Dark
B72509,Male,Dark,Dark
B72524,Male,Dark,Dark
B72525,Male,Dark,Dark
B72528,Male,Dark,Dark
B72532,Male,Dark,Dark
B72543,Male,Dark,Dark
B72560,Male,White,Blue
B72568,Male,Dark,Dark
B72571,Male,Dark,Dark
B72581,Male,Dark,Dark
B72588,Male,Dark,Dark
B72599,Male,White,Blue
B72605,Male,Dark,Dark
B72622,Male,White,Blue
B72637,Male,Dark,Dark
B72646,Male,Dark,Dark
B72662,Male,Dark,Dark
B72675,Male,Hispanic,Dark
B72679,Male,Dark,Dark
B72726,Male,Dark,Dark
B72728,Male,Dark,Dark
B72747,Male,Dark,Dark
B72755,Male,Hispanic,Dark
B72758,Male,Dark,Dark
B72773,Male,Dark,Dark
B72795,Male,Dark,Dark
B72799,Male,Dark,Dark
B72849,Male,Dark,Dark
B72859,Male,White,Hazel
B72873,Male,Dark,Dark
B72875,Male,Dark,Dark
B72876,Male,White,Blue
B72893,Male,Hispanic,Dark
B72905,Male,Dark,Dark
B72909,Male,Dark,Dark
B72922,Male,Dark,Dark
B72942,Male,Dark,Dark
B72944,Male,Dark,Dark
B72946,Male,Dark,Dark
B72949,Male,Dark,Dark
B72965,Male,Dark,Dark
B72977,Male,Dark,Dark
B72987,Male,Hispanic,Dark
B72998,Male,White,Hazel
B73009,Male,White,Blue
B73027,Male,Dark,Dark
B73029,Male,White,Dark
B73031,Male,Dark,Dark
B73044,Male,Dark,Dark
B73046,Male,Dark,Dark
B73055,Male,Hispanic,Dark
B73088,Male,Dark,Dark
B73091,Male,Dark,Dark
B73099,Male,Dark,Dark
B73106,Male,Dark,Dark
B73123,Male,Dark,Dark
B73135,Male,Hispanic,Dark
B73142,Male,Dark,Dark
B73152,Male,Dark,Dark
B73155,Male,Dark,Dark
B73166,Male,Dark,Dark
B73173,Male,Dark,Dark
B73209,Male,Dark,Dark
B73212,Male,White,Hazel
B73213,Male,Dark,Dark
B73217,Male,Dark,Dark
B73222,Male,Dark,Dark
B73223,Male,Dark,Dark
B73244,Male,Dark,Dark
B73261,Male,Dark,Dark
B73268,Male,White,Blue
B73271,Male,Dark,Dark
B73275,Male,White,Hazel
B73276,Male,Dark,Dark
B73277,Male,Dark,Dark
B73288,Male,Dark,Dark
B73297,Male,Dark,Dark
B73312,Male,Dark,Dark
B73316,Male,Dark,Dark
B73317,Male,White,Blue
B73320,Male,White,Green
B73330,Male,Dark,Dark
B73331,Male,White,Dark
B73340,Male,Dark,Dark
B73346,Male,Dark,Dark
B73350,Male,Dark,Dark
B73353,Male,Dark,Dark
B73371,Male,Dark,Dark
B73373,Male,Dark,Dark
B73377,Male,White,Dark
B73385,Male,Dark,Dark
B73412,Male,Dark,Dark
B73416,Male,Dark,Dark
B73422,Male,Dark,Dark
B73428,Male,Dark,Dark
B73430,Male,White,Dark
B73434,Male,White,Blue
B73446,Male,Dark,Dark
B73471,Male,White,Blue
B73476,Male,Hispanic,Dark
B73481,Male,White,Hazel
B73484,Male,White,Dark
B73502,Male,Dark,Dark
B73503,Male,Dark,Dark
B73504,Male,Dark,Dark
B73505,Male,Dark,Dark
B73506,Male,Dark,Dark
B73508,Male,White,Blue
B73511,Male,Hispanic,Dark
B73522,Male,Dark,Dark
B73529,Male,Dark,Dark
B73532,Male,Dark,Dark
B73537,Male,Dark,Dark
B73539,Male,Dark,Dark
B73540,Male,Hispanic,Dark
B73593,Male,Hispanic,Dark
B73603,Male,Dark,Dark
B73607,Male,Hispanic,Dark
B73612,Male,Dark,Dark
B73649,Male,Dark,Dark
B73655,Male,Dark,Dark
B73670,Male,Dark,Dark
B73675,Male,Dark,Dark
B73678,Male,Dark,Dark
B73692,Male,Dark,Dark
B73705,Male,Dark,Dark
B73709,Male,Dark,Dark
B73727,Male,Dark,Dark
B73735,Male,Hispanic,Dark
B73737,Male,Hispanic,Dark
B73748,Male,Dark,Dark
B73752,Male,Dark,Dark
B73758,Male,Dark,Dark
B73760,Male,Hispanic,Dark
B73779,Male,Asian,Dark
B73786,Male,Dark,Dark
B73802,Male,Dark,Dark
B73811,Male,Dark,Dark
B73842,Male,Dark,Dark
B73855,Male,White,Dark
B73863,Male,Dark,Dark
B73869,Male,Dark,Dark
B73871,Male,White,Green
B73881,Male,Dark,Dark
B73889,Male,Dark,Dark
B73894,Male,Dark,Dark
B73897,Male,Hispanic,Dark
B73899,Male,Dark,Dark
B73902,Male,Hispanic,Dark
B73904,Male,Dark,Dark
B73924,Male,Dark,Dark
B73958,Male,Dark,Dark
B74005,Male,Dark,Dark
B74030,Male,Hispanic,Dark
B74033,Male,Dark,Dark
B74037,Male,White,Hazel
B74051,Male,White,Blue
B74052,Male,White,Blue
B74054,Male,White,Dark
B74070,Male,Dark,Dark
B74071,Male,Dark,Dark
B74075,Male,Dark,Dark
B74097,Male,Dark,Dark
B74114,Male,Dark,Dark
B74117,Male,Dark,Dark
B74127,Male,Dark,Dark
B74153,Male,Dark,Hazel
B74169,Male,White,Green
B74175,Male,Dark,Dark
B74178,Male,Dark,Dark
B74206,Male,Dark,Dark
B74222,Male,Dark,Dark
B74228,Male,Dark,Dark
B74235,Male,White,Hazel
B74252,Male,Hispanic,Dark
B74255,Male,Hispanic,Dark
B74261,Male,Dark,Dark
B74287,Male,Dark,Dark
B74292,Male,Dark,Dark
B74302,Male,Dark,Dark
B74348,Male,White,Green
B74349,Male,Dark,Dark
B74351,Male,Dark,Dark
B74370,Male,Dark,Dark
B74371,Male,Dark,Dark
B74385,Male,Dark,Dark
B74396,Male,Dark,Dark
B74412,Male,Dark,Dark
B74413,Male,Dark,Dark
B74419,Male,Dark,Dark
B74420,Male,Dark,Dark
B74423,Male,Dark,Dark
B74424,Male,Dark,Dark
B74425,Male,White,Dark
B74434,Male,Dark,Dark
B74439,Male,Hispanic,Dark
B74441,Male,White,Dark
B74443,Male,White,Hazel
B74456,Male,Dark,Dark
B74463,Male,Dark,Dark
B74464,Male,Dark,Dark
B74465,Male,Hispanic,Blue
B74472,Male,Dark,Dark
B74473,Male,Dark,Dark
B74488,Male,Dark,Dark
B74495,Male,Hispanic,Dark
B74507,Male,Dark,Dark
B74509,Male,Dark,Dark
B74518,Male,Dark,Dark
B74529,Male,Dark,Dark
B74536,Male,Dark,Dark
B74561,Male,Dark,Dark
B74567,Male,Hispanic,Dark
B74571,Male,Dark,Dark
B74575,Male,Dark,Dark
B74588,Male,Hispanic,Dark
B74589,Male,Dark,Dark
B74593,Male,Dark,Dark
B74611,Male,White,Dark
B74620,Male,Dark,Dark
B74621,Male,White,Blue
B74625,Male,Hispanic,Dark
B74665,Male,Dark,Dark
B74667,Male,Dark,Dark
B74671,Male,Dark,Dark
B74680,Male,Dark,Dark
B74710,Male,Dark,Dark
B74738,Male,Dark,Dark
B74741,Male,Dark,Dark
B74742,Male,Dark,Dark
B74746,Male,Hispanic,Dark
B74751,Male,Dark,Dark
B74757,Male,Dark,Dark
B74768,Male,Dark,Dark
B74772,Male,Dark,Dark
B74777,Male,White,Hazel
B74805,Male,Dark,Dark
B74819,Male,Dark,Dark
B74859,Male,Hispanic,Dark
B74865,Male,Dark,Dark
B74877,Male,Dark,Dark
B74881,Male,Dark,Dark
B74897,Male,Dark,Dark
B74904,Male,Dark,Dark
B74909,Male,Dark,Dark
B74914,Male,Dark,Dark
B74918,Male,Dark,Dark
B74923,Male,Dark,Dark
B74935,Male,Dark,Dark
B74938,Male,Dark,Dark
B74966,Male,Dark,Dark
B74971,Male,Dark,Dark
B74993,Male,Dark,Dark
B74995,Male,Hispanic,Dark
B75002,Male,White,Hazel
B75005,Male,White,Blue
B75006,Male,White,Blue
B75024,Male,White,Blue
B75025,Male,White,Blue
B75031,Male,Dark,Dark
B75036,Male,Dark,Dark
B75038,Male,Dark,Dark
B75046,Male,Dark,Dark
B75049,Male,Dark,Dark
B75052,Male,Hispanic,Dark
B75061,Male,Dark,Dark
B75064,Male,White,Blue
B75065,Male,Dark,Dark
B75071,Male,Dark,Dark
B75081,Male,Hispanic,Dark
B75092,Male,Hispanic,Dark
B75096,Male,Dark,Dark
B75111,Male,Dark,Dark
B75128,Male,Dark,Dark
B75147,Male,White,Dark
B75153,Male,Dark,Dark
B75166,Male,Dark,Dark
B75169,Male,Dark,Dark
B75173,Male,Dark,Dark
B75177,Male,Dark,Dark
B75191,Male,Dark,Dark
B75197,Male,Dark,Dark
B75198,Male,Dark,Dark
B75206,Male,Dark,Dark
B75211,Male,Dark,Dark
B75219,Male,Dark,Dark
B75226,Male,Dark,Dark
B75238,Male,Dark,Dark
B75249,Male,Dark,Dark
B75268,Male,Hispanic,Dark
B75279,Male,Dark,Dark
B75310,Male,Dark,Dark
B75340,Male,Dark,Dark
B75348,Male,Dark,Dark
B75349,Male,Dark,Dark
B75350,Male,Dark,Dark
B75381,Male,White,Blue
B75382,Male,Dark,Dark
B75384,Male,Hispanic,Dark
B75385,Male,Dark,Dark
B75399,Male,Dark,Dark
B75401,Male,Dark,Dark
B75420,Male,Dark,Dark
B75434,Male,Dark,Dark
B75443,Male,White,Blue
B75462,Male,Dark,Dark
B75477,Male,Dark,Dark
B75478,Male,White,Dark
B75485,Male,Hispanic,Dark
B75496,Male,Dark,Dark
B75522,Male,Hispanic,Dark
B75527,Male,Hispanic,Dark
B75528,Male,Dark,Dark
B75531,Male,Dark,Dark
B75533,Male,Dark,Dark
B75543,Male,Dark,Dark
B75557,Male,Dark,Dark
B75558,Male,White,Blue
B75573,Male,Unknown,Not Available
B75589,Male,Dark,Dark
B75595,Male,Dark,Dark
B75633,Male,Dark,Dark
B75634,Male,Dark,Dark
B75638,Male,Dark,Dark
B75652,Male,White,Green
B75655,Male,Dark,Dark
B75681,Male,Dark,Dark
B75688,Male,Hispanic,Dark
B75695,Male,Dark,Dark
B75696,Male,Dark,Dark
B75697,Male,Dark,Dark
B75703,Male,Dark,Dark
B75712,Male,White,Dark
B75716,Male,Dark,Dark
B75726,Male,White,Blue
B75727,Male,Dark,Dark
B75734,Male,Hispanic,Dark
B75739,Male,Dark,Dark
B75745,Male,Dark,Dark
B75785,Male,Hispanic,Dark
B75795,Male,Dark,Dark
B75804,Male,Hispanic,Dark
B75811,Male,Dark,Dark
B75827,Male,Dark,Dark
B75860,Male,Dark,Dark
B75890,Male,Dark,Dark
B75896,Male,Dark,Not Available
B75899,Male,White,Blue
B75911,Male,White,Dark
B75928,Male,White,Green
B75930,Male,White,Dark
B75933,Male,Dark,Dark
B75951,Male,White,Dark
B75955,Male,Hispanic,Dark
B75957,Male,Dark,Dark
B75966,Male,Dark,Dark
B75968,Male,Dark,Dark
B75972,Male,Dark,Dark
B75977,Male,Dark,Dark
B75993,Male,Hispanic,Dark
B75996,Male,Dark,Dark
B75997,Male,Dark,Dark
B76002,Male,Dark,Dark
B76003,Male,Dark,Dark
B76005,Male,Hispanic,Dark
B76080,Male,White,Blue
B76091,Male,Dark,Dark
B76099,Male,Dark,Dark
B76100,Male,Dark,Dark
B76109,Male,Dark,Dark
B76121,Male,Dark,Dark
B76129,Male,White,Dark
B76138,Male,Dark,Dark
B76143,Male,Dark,Dark
B76146,Male,Dark,Dark
B76167,Male,Dark,Dark
B76169,Male,Dark,Dark
B76174,Male,Dark,Dark
B76197,Male,Dark,Dark
B76233,Male,Dark,Dark
B76244,Male,Hispanic,Dark
B76250,Male,Dark,Dark
B76251,Male,Hispanic,Dark
B76254,Male,Dark,Dark
B76259,Male,White,Blue
B76267,Male,White,Blue
B76283,Male,White,Blue
B76284,Male,Hispanic,Dark
B76287,Male,Dark,Dark
B76295,Male,White,Dark
B76298,Male,Hispanic,Dark
B76317,Male,Hispanic,Dark
B76334,Male,Dark,Dark
B76349,Male,Dark,Dark
B76356,Male,Dark,Dark
B76378,Male,Hispanic,Dark
B76384,Male,Dark,Dark
B76397,Male,Dark,Dark
B76414,Male,Dark,Dark
B76415,Male,Dark,Dark
B76423,Male,Dark,Dark
B76441,Male,Dark,Dark
B76454,Male,Dark,Dark
B76457,Male,White,Dark
B76468,Male,Dark,Dark
B76474,Male,Dark,Dark
B76477,Male,Dark,Dark
B76478,Male,White,Dark
B76479,Male,Dark,Dark
B76483,Male,Hispanic,Dark
B76493,Male,Dark,Dark
B76498,Male,Dark,Dark
B76520,Male,Dark,Dark
B76531,Male,Dark,Dark
B76536,Male,White,Hazel
B76541,Male,Dark,Dark
B76549,Male,Dark,Dark
B76559,Male,Dark,Dark
B76567,Male,Dark,Dark
B76598,Male,Dark,Dark
B76600,Male,White,Blue
B76601,Male,Dark,Dark
B76602,Male,Dark,Dark
B76604,Male,Hispanic,Dark
B76631,Male,Dark,Dark
B76636,Male,White,Dark
B76639,Male,Dark,Dark
B76647,Male,White,Dark
B76671,Male,Dark,Dark
B76690,Male,Dark,Hazel
B76691,Male,Dark,Dark
B76693,Male,Dark,Dark
B76694,Male,Dark,Dark
B76702,Male,Dark,Dark
B76705,Male,Dark,Dark
B76714,Male,Dark,Dark
B76717,Male,Dark,Dark
B76732,Male,Hispanic,Dark
B76751,Male,Hispanic,Dark
B76762,Male,Dark,Dark
B76773,Male,Hispanic,Dark
B76778,Male,Dark,Dark
B76780,Male,Dark,Dark
B76789,Male,Dark,Dark
B76790,Male,White,Hazel
B76822,Male,Dark,Dark
B76837,Male,Hispanic,Dark
B76852,Male,White,Hazel
B76857,Male,Dark,Dark
B76895,Male,Dark,Dark
B76896,Male,Dark,Dark
B76897,Male,Dark,Dark
B76901,Male,Dark,Dark
B76917,Male,Dark,Dark
B76919,Male,Dark,Dark
B76921,Male,Dark,Dark
B76924,Male,White,Dark
B76928,Male,Dark,Dark
B76950,Male,Dark,Dark
B76955,Male,Dark,Dark
B76956,Male,Dark,Dark
B76987,Male,Dark,Dark
B77016,Male,Dark,Dark
B77018,Male,Dark,Dark
B77019,Male,Dark,Dark
B77032,Male,Dark,Dark
B77035,Male,Dark,Dark
B77050,Male,Dark,Dark
