ID,sex,race,eyes
B65946,Male,Black,Brown
B65963,Male,Black,Brown
B65992,Male,Black,Brown
B66002,Male,Black,Brown
B66005,Male,Black,Brown
B66006,Male,Black,Brown
B66010,Male,Black,Brown
B66033,Male,Hispanic,Brown
B66040,Male,White,Blue
B66041,Male,Black,Brown
B66048,Male,Black,Brown
B66056,Male,Black,Brown
B66083,Male,Black,Brown
B66086,Male,Black,Brown
B66087,Male,Black,Brown
B66103,Male,Black,Brown
B66104,Male,White,Brown
B66119,Male,Hispanic,Hazel
B66136,Male,Black,Brown
B66171,Male,Black,Brown
B66203,Male,Black,Brown
B66207,Male,Hispanic,Brown
B66208,Male,Hispanic,Brown
B66211,Male,Black,Brown
B66214,Male,Black,Brown
B66215,Male,Black,Brown
B66226,Male,Black,Brown
B66232,Male,White,Blue
B66267,Male,Black,Brown
B66268,Male,White,Gray
B66277,Male,White,Brown
B66286,Male,Black,Brown
B66287,Male,Black,Brown
B66309,Male,Black,Brown
B66314,Male,White,Green
B66330,Male,Hispanic,Brown
B66331,Male,Black,Brown
B66333,Male,Black,Brown
B66343,Male,Black,Brown
B66354,Male,Black,Brown
B66366,Male,Black,Brown
B66367,Male,Black,Brown
B66387,Male,Black,Brown
B66390,Male,Black,Brown
B66407,Male,Black,Brown
B66421,Male,Black,Brown
B66426,Male,Black,Brown
B66445,Male,White,Hazel
B66448,Male,White,Brown
B66457,Male,Black,Brown
B66475,Male,Hispanic,Brown
B66483,Male,White,Blue
B66493,Male,Hispanic,Brown
B66495,Male,Black,Brown
B66497,Male,Black,Brown
B66498,Male,Black,Brown
B66500,Male,Amer Indian,Brown
B66502,Male,Hispanic,Brown
B66509,Male,Black,Brown
B66531,Male,Black,Brown
B66532,Male,Black,Brown
B66533,Male,White,Not Available
B66537,Male,Black,Brown
B66547,Male,Black,Brown
B66557,Male,Black,Brown
B66570,Male,Black,Brown
B66583,Male,Black,Brown
B66603,Male,Black,Brown
B66609,Male,White,Blue
B66638,Male,White,Brown
B66660,Male,White,Hazel
B66664,Male,Black,Brown
B66670,Male,Black,Brown
B66674,Male,Black,Brown
B66678,Male,Black,Brown
B66690,Male,White,Blue
B66698,Male,Black,Brown
B66699,Male,Hispanic,Brown
B66718,Male,Hispanic,Brown
B66724,Male,Black,Brown
B66732,Male,Black,Brown
B66748,Male,Black,Brown
B66753,Male,Black,Brown
B66758,Male,Black,Brown
B66760,Male,Black,Brown
B66775,Male,Black,Brown
B66781,Male,Black,Brown
B66799,Male,Black,Brown
B66804,Male,Black,Brown
B66807,Male,Black,Brown
B66833,Male,Black,Brown
B66838,Male,Black,Brown
B66849,Male,Black,Brown
B66850,Male,Black,Brown
B66876,Male,Black,Brown
B66885,Male,Black,Brown
B66887,Male,Black,Brown
B66891,Male,Black,Brown
B66899,Male,Black,Brown
B66915,Male,Black,Brown
B66923,Male,Black,Brown
B66962,Male,Black,Brown
B66965,Male,Hispanic,Brown
B66973,Male,Black,Brown
B66978,Male,Black,Brown
B66988,Male,Black,Brown
B67020,Male,White,Blue
B67042,Male,White,Blue
B67063,Male,Black,Brown
B67076,Male,White,Blue
B67080,Male,Black,Brown
B67087,Male,Black,Brown
B67096,Male,Black,Brown
B67104,Male,Black,Brown
B67123,Male,Black,Brown
B67134,Male,Black,Brown
B67151,Male,Black,Brown
B67157,Male,Black,Brown
B67160,Male,Black,Brown
B67165,Male,Black,Brown
B67168,Male,Hispanic,Brown
B67169,Male,Black,Brown
B67194,Male,White,Not Available
B67201,Male,Hispanic,Brown
B67219,Male,Hispanic,Brown
B67227,Male,Black,Brown
B67254,Male,Black,Brown
B67259,Male,Black,Black
B67260,Male,Black,Brown
B67270,Male,Black,Brown
B67277,Male,Black,Brown
B67279,Male,Black,Brown
B67284,Male,White,Brown
B67298,Male,Black,Brown
B67340,Male,White,Brown
B67358,Male,Black,Brown
B67369,Male,Black,Brown
B67377,Male,Hispanic,Brown
B67401,Male,Black,Brown
B67408,Male,Black,Brown
B67423,Male,White,Blue
B67427,Male,White,Blue
B67436,Male,Black,Brown
B67450,Male,White,Green
B67473,Male,Black,Brown
B67474,Male,Black,Brown
B67475,Male,Black,Brown
B67521,Male,Black,Brown
B67536,Male,Black,Brown
B67540,Male,Black,Brown
B67543,Male,Hispanic,Brown
B67547,Male,Black,Brown
B67578,Male,Black,Brown
B67595,Male,Black,Brown
B67600,Male,Black,Brown
B67606,Male,Black,Brown
B67620,Male,Black,Brown
B67637,Male,Black,Brown
B67645,Male,White,Blue
B67651,Male,Hispanic,Not Available
B67655,Male,Black,Brown
B67668,Male,White,Brown
B67674,Male,White,Hazel
B67684,Male,White,Brown
B67687,Male,Black,Brown
B67688,Male,Black,Brown
B67691,Male,White,Brown
B67692,Male,White,Brown
B67695,Male,Black,Brown
B67701,Male,Black,Brown
B67703,Male,Black,Brown
B67719,Male,Hispanic,Brown
B67725,Male,Black,Brown
B67759,Male,Black,Brown
B67821,Male,Black,Brown
B67824,Male,Black,Brown
B67833,Male,Hispanic,Brown
B67873,Male,Black,Brown
B67895,Male,White,Blue
B67910,Male,White,Blue
B67912,Male,Hispanic,Brown
B67918,Male,Hispanic,Brown
B67919,Male,Black,Brown
B67920,Male,Black,Brown
B67935,Male,Black,Brown
B67939,Male,Black,Brown
B67941,Male,Black,Black
B67956,Male,Black,Brown
B67964,Male,White,Blue
B67984,Male,Black,Brown
B67989,Male,Black,Brown
B67991,Male,Black,Brown
B68012,Male,Black,Brown
B68038,Male,Black,Brown
B68040,Male,Black,Brown
B68048,Male,White,Blue
B68053,Male,Black,Brown
B68069,Male,Hispanic,Brown
B68098,Male,Black,Brown
B68127,Male,Hispanic,Brown
B68130,Male,Hispanic,Brown
B68134,Male,Black,Brown
B68145,Male,Black,Brown
B68160,Male,Black,Brown
B68169,Male,Black,Brown
B68183,Male,White,Brown
B68185,Male,Black,Brown
B68187,Male,Black,Brown
B68200,Male,Black,Brown
B68206,Male,Black,Brown
B68216,Male,Black,Brown
B68233,Male,White,Brown
B68234,Male,Hispanic,Brown
B68239,Male,Black,Brown
B68243,Male,Black,Brown
B68272,Male,Black,Brown
B68275,Male,Black,Brown
B68284,Male,White,Blue
B68292,Male,Black,Brown
B68318,Male,Black,Brown
B68322,Male,Black,Brown
B68344,Male,Black,Brown
B68353,Male,Black,Brown
B68364,Male,Black,Brown
B68367,Male,Hispanic,Hazel
B68369,Male,Black,Brown
B68409,Male,Black,Brown
B68413,Male,Hispanic,Brown
B68414,Male,Hispanic,Brown
B68447,Male,Black,Brown
B68471,Male,Hispanic,Brown
B68487,Male,Black,Brown
B68515,Male,Black,Brown
B68521,Male,Black,Brown
B68523,Male,Black,Brown
B68536,Male,Black,Brown
B68538,Male,Black,Brown
B68544,Male,White,Blue
B68549,Male,Hispanic,Brown
B68574,Male,Black,Brown
B68575,Male,Black,Brown
B68582,Male,Black,Brown
B68600,Male,White,Blue
B68620,Male,Hispanic,Brown
B68630,Male,Black,Brown
B68635,Male,Black,Brown
B68643,Male,Black,Brown
B68644,Male,Black,Brown
B68645,Male,Black,Brown
B68679,Male,Black,Brown
B68701,Male,Black,Brown
B68725,Male,White,Blue
B68750,Male,Black,Brown
B68761,Male,Black,Brown
B68762,Male,Black,Brown
B68763,Male,Black,Brown
B68781,Male,Hispanic,Brown
B68785,Male,Black,Brown
B68809,Male,Black,Brown
B68820,Male,Hispanic,Brown
B68831,Male,Black,Brown
B68838,Male,Black,Brown
B68842,Male,Black,Brown
B68859,Male,Black,Brown
B68879,Male,Black,Brown
B68931,Male,Black,Brown
B68938,Male,Black,Brown
B68957,Male,Hispanic,Brown
B68960,Male,Black,Brown
B68966,Male,Black,Brown
B68973,Male,White,Brown
B68975,Male,Hispanic,Green
B68994,Male,Black,Brown
B69002,Male,Black,Brown
B69015,Male,Black,Brown
B69018,Male,Black,Brown
B69023,Male,Black,Brown
B69027,Male,Black,Brown
B69028,Male,Black,Brown
B69037,Male,Black,Brown
B69041,Male,Black,Brown
B69066,Male,Black,Brown
B69071,Male,Black,Brown
B69081,Male,Black,Brown
B69099,Male,White,Green
B69105,Male,Hispanic,Hazel
B69106,Male,Black,Brown
B69107,Male,Black,Brown
B69108,Male,Black,Brown
B69109,Male,White,Green
B69110,Male,White,Brown
B69125,Male,Black,Brown
B69148,Male,Black,Brown
B69153,Male,Black,Brown
B69162,Male,Black,Brown
B69163,Male,Black,Brown
B69169,Male,Black,Brown
B69174,Male,Black,Brown
B69194,Male,White,Green
B69197,Male,Black,Brown
B69208,Male,Black,Brown
B69211,Male,Black,Brown
B69219,Male,Black,Brown
B69220,Male,White,Brown
B69224,Male,Black,Brown
B69227,Male,Black,Brown
B69237,Male,Black,Brown
B69248,Male,Hispanic,Brown
B69263,Male,White,Blue
B69265,Male,Black,Brown
B69282,Male,Black,Brown
B69303,Male,White,Blue
B69304,Male,White,Brown
B69318,Male,White,Brown
B69320,Male,Black,Brown
B69328,Male,Black,Brown
B69369,Male,Black,Brown
B69379,Male,Black,Brown
B69406,Male,Black,Brown
B69407,Male,Black,Brown
B69409,Male,Black,Brown
B69417,Male,Black,Black
B69424,Male,Black,Brown
B69429,Male,Black,Brown
B69433,Male,Black,Brown
B69449,Male,Black,Blue
B69477,Male,Black,Brown
B69489,Male,Black,Brown
B69504,Male,Black,Brown
B69505,Male,Black,Brown
B69509,Male,Hispanic,Brown
B69524,Male,Black,Brown
B69547,Male,White,Blue
B69551,Male,Black,Brown
B69558,Male,Hispanic,Brown
B69560,Male,Black,Brown
B69570,Male,Black,Brown
B69572,Male,White,Blue
B69582,Male,Black,Brown
B69587,Male,Black,Brown
B69607,Male,Black,Brown
B69610,Male,Black,Brown
B69626,Male,Black,Brown
B69638,Male,White,Hazel
B69639,Male,Black,Brown
B69646,Male,Black,Brown
B69648,Male,Black,Brown
B69649,Male,Black,Brown
B69651,Male,Black,Brown
B69661,Male,Black,Brown
B69680,Male,Black,Brown
B69681,Male,Black,Brown
B69684,Male,Black,Brown
B69698,Male,Black,Brown
B69711,Male,Black,Brown
B69725,Male,Black,Brown
B69729,Male,Black,Brown
B69730,Male,Black,Black
B69761,Male,Amer Indian,Brown
B69762,Male,Black,Brown
B69765,Male,Black,Brown
B69776,Male,Black,Brown
B69784,Male,White,Blue
B69802,Male,Black,Brown
B69817,Male,White,Blue
B69826,Male,Black,Brown
B69827,Male,Black,Brown
B69828,Male,Black,Brown
B69829,Male,Black,Brown
B69845,Male,Black,Brown
B69853,Male,Black,Brown
B69857,Male,Hispanic,Brown
B69863,Male,Black,Brown
B69885,Male,White,Green
B69886,Male,Black,Brown
B69887,Male,Black,Brown
B69894,Male,Black,Brown
B69903,Male,Hispanic,Brown
B69912,Male,White,Blue
B69939,Male,Hispanic,Brown
B69946,Male,Black,Brown
B69950,Male,Black,Brown
B69954,Male,Black,Brown
B69955,Male,Black,Brown
B69958,Male,Hispanic,Brown
B69978,Male,Black,Brown
B69987,Male,White,Brown
B69990,Male,Black,Brown
B70011,Male,Black,Brown
B70013,Male,Black,Brown
B70015,Male,Hispanic,Brown
B70019,Male,Black,Brown
B70027,Male,White,Brown
B70031,Male,Black,Brown
B70047,Male,Black,Brown
B70051,Male,Black,Brown
B70079,Male,Black,Black
B70088,Male,Black,Brown
B70089,Male,Black,Brown
B70090,Male,Black,Brown
B70091,Male,Hispanic,Black
B70126,Male,Black,Brown
B70133,Male,Black,Brown
B70173,Male,Black,Brown
B70177,Male,Black,Brown
B70187,Male,White,Hazel
B70201,Male,White,Brown
B70213,Male,Black,Brown
B70223,Male,White,Brown
B70235,Male,Black,Brown
B70251,Male,Hispanic,Black
B70261,Male,White,Brown
B70274,Male,Black,Brown
B70291,Male,White,Blue
B70293,Male,Black,Brown
B70294,Male,Black,Brown
B70298,Male,Black,Brown
B70301,Male,Black,Brown
B70302,Male,Black,Brown
B70303,Male,Black,Brown
B70326,Male,White,Green
B70329,Male,Black,Brown
B70333,Male,Hispanic,Brown
B70349,Male,Black,Brown
B70352,Male,Black,Brown
B70370,Male,Black,Brown
B70393,Male,Black,Brown
B70396,Male,Black,Brown
B70400,Male,White,Hazel
B70406,Male,Black,Brown
B70444,Male,Black,Brown
B70451,Male,Hispanic,Brown
B70458,Male,Black,Brown
B70462,Male,Black,Brown
B70464,Male,Black,Brown
B70478,Male,Black,Brown
B70493,Male,Black,Brown
B70520,Male,Black,Brown
B70537,Male,White,Blue
B70542,Male,Hispanic,Brown
B70549,Male,Black,Brown
B70553,Male,White,Hazel
B70570,Male,Black,Brown
B70577,Male,Black,Brown
B70590,Male,Black,Brown
B70591,Male,Black,Brown
B70598,Male,Black,Brown
B70605,Male,Hispanic,Brown
B70609,Male,Black,Brown
B70625,Male,White,Brown
B70630,Male,Hispanic,Brown
B70632,Male,Black,Brown
B70638,Male,Black,Brown
B70658,Male,White,Blue
B70661,Male,Hispanic,Brown
B70662,Male,Black,Brown
B70664,Male,Black,Brown
B70665,Male,Black,Brown
B70666,Male,Black,Brown
B70671,Male,Black,Brown
B70684,Male,Black,Brown
B70686,Male,Black,Brown
B70703,Male,Black,Brown
B70709,Male,Black,Brown
B70715,Male,Black,Brown
B70740,Male,Black,Brown
B70743,Male,Black,Brown
B70746,Male,Black,Brown
B70761,Male,Black,Brown
B70775,Male,Black,Brown
B70777,Male,Black,Brown
B70783,Male,Black,Brown
B70794,Male,Hispanic,Brown
B70797,Male,Black,Brown
B70798,Male,Black,Brown
B70814,Male,Black,Brown
B70836,Male,Black,Brown
B70862,Male,Hispanic,Brown
B70863,Male,Black,Brown
B70866,Male,Black,Brown
B70868,Male,Black,Brown
B70889,Male,Hispanic,Brown
B70899,Male,Black,Brown
B70903,Male,Black,Brown
B70907,Male,Black,Brown
B70934,Male,Black,Brown
B70947,Male,Black,Brown
B70955,Male,Black,Brown
B70971,Male,Black,Brown
B70980,Male,Black,Brown
B70993,Male,Black,Brown
B70994,Male,Black,Brown
B70995,Male,Black,Brown
B71002,Male,Black,Brown
B71008,Male,Hispanic,Brown
B71014,Male,White,Brown
B71048,Male,Black,Brown
B71049,Male,Black,Brown
B71051,Male,Black,Brown
B71052,Male,Black,Brown
B71054,Male,Black,Brown
B71059,Male,Black,Brown
B71060,Male,Black,Brown
B71062,Male,Black,Brown
B71080,Male,Black,Brown
B71104,Male,Black,Brown
B71105,Male,Black,Brown
B71130,Male,Black,Brown
B71132,Male,Hispanic,Brown
B71150,Male,White,Hazel
B71158,Male,White,Blue
B71172,Male,Black,Brown
B71179,Male,White,Brown
B71207,Male,White,Blue
B71214,Male,White,Blue
B71218,Male,Black,Brown
B71220,Male,Black,Brown
B71222,Male,Black,Brown
B71223,Male,Hispanic,Brown
B71225,Male,Black,Brown
B71238,Male,Black,Brown
B71245,Male,Black,Brown
B71246,Male,Black,Brown
B71250,Male,Black,Brown
B71273,Male,Black,Brown
B71279,Male,Black,Brown
B71295,Male,Black,Brown
B71303,Male,Black,Brown
B71334,Male,Black,Brown
B71351,Male,Black,Brown
B71382,Male,Black,Brown
B71431,Male,Black,Brown
B71441,Male,Black,Brown
B71470,Male,Black,Brown
B71481,Male,Black,Brown
B71484,Male,White,Brown
B71491,Male,Black,Brown
B71495,Male,Black,Brown
B71498,Male,Black,Brown
B71508,Male,Hispanic,Brown
B71517,Male,Black,Brown
B71525,Male,White,Blue
B71530,Male,White,Green
B71535,Male,White,Blue
B71536,Male,Black,Brown
B71539,Male,White,Hazel
B71542,Male,Hispanic,Brown
B71561,Male,Hispanic,Brown
B71562,Male,Black,Brown
B71563,Male,Black,Brown
B71575,Male,Black,Brown
B71583,Male,Black,Brown
B71590,Male,Black,Brown
B71605,Male,White,Brown
B71614,Male,Black,Brown
B71638,Male,Black,Brown
B71657,Male,White,Hazel
B71674,Male,White,Brown
B71677,Male,Black,Brown
B71679,Male,White,Blue
B71690,Male,Black,Brown
B71699,Male,Black,Brown
B71704,Male,White,Hazel
B71705,Male,Hispanic,Brown
B71706,Male,Black,Brown
B71738,Male,Black,Brown
B71739,Male,Black,Brown
B71744,Male,Black,Brown
B71763,Male,Black,Brown
B71766,Male,Black,Brown
B71768,Male,Black,Brown
B71779,Male,Black,Brown
B71787,Male,White,Brown
B71805,Male,Black,Brown
B71813,Male,Black,Brown
B71826,Male,Black,Brown
B71834,Male,Black,Brown
B71842,Male,White,Brown
B71847,Male,Black,Brown
B71856,Male,Black,Brown
B71859,Male,Black,Brown
B71873,Male,Black,Brown
B71884,Male,Hispanic,Brown
B71886,Male,Hispanic,Brown
B71887,Male,Black,Brown
B71889,Male,Black,Brown
B71896,Male,Black,Brown
B71898,Male,Black,Brown
B71913,Male,Black,Brown
B71917,Male,Hispanic,Brown
B71919,Male,Black,Brown
B71942,Male,Black,Brown
B71948,Male,Hispanic,Brown
B71959,Male,Black,Brown
B71966,Male,Black,Brown
B71968,Male,Black,Brown
B72020,Male,Black,Brown
B72055,Male,Hispanic,Brown
B72060,Male,White,Blue
B72061,Male,Black,Brown
B72063,Male,Black,Brown
B72067,Male,Asian,Brown
B72071,Male,Black,Brown
B72075,Male,Black,Brown
B72104,Male,Black,Brown
B72134,Male,Black,Brown
B72143,Male,Black,Brown
B72146,Male,Hispanic,Brown
B72148,Male,Hispanic,Brown
B72149,Male,Black,Brown
B72150,Male,Black,Brown
B72151,Male,Black,Brown
B72153,Male,Hispanic,Brown
B72174,Male,Black,Brown
B72179,Male,Black,Brown
B72181,Male,Black,Brown
B72185,Male,Black,Brown
B72192,Male,Hispanic,Brown
B72202,Male,Hispanic,Brown
B72211,Male,Black,Brown
B72212,Male,Black,Black
B72216,Male,Black,Brown
B72225,Male,Black,Brown
B72256,Male,Black,Brown
B72257,Male,White,Hazel
B72258,Male,White,Brown
B72259,Male,Black,Brown
B72260,Male,Black,Brown
B72279,Male,Black,Brown
B72281,Male,Black,Brown
B72300,Male,Black,Brown
B72304,Male,Black,Brown
B72324,Male,Black,Brown
B72328,Male,Black,Brown
B72357,Male,Black,Brown
B72378,Male,White,Brown
B72381,Male,White,Blue
B72421,Male,Black,Brown
B72442,Male,Black,Brown
B72457,Male,Black,Brown
B72466,Male,Black,Brown
B72476,Male,White,Blue
B72477,Male,Black,Brown
B72493,Male,Black,Brown
B72494,Male,Black,Brown
B72503,Male,Black,Brown
B72509,Male,Black,Brown
B72524,Male,Black,Brown
B72525,Male,Black,Brown
B72528,Male,Black,Brown
B72532,Male,Black,Brown
B72543,Male,Black,Brown
B72560,Male,White,Blue
B72568,Male,Black,Brown
B72571,Male,Black,Brown
B72581,Male,Black,Brown
B72588,Male,Black,Brown
B72599,Male,White,Blue
B72605,Male,Black,Brown
B72622,Male,White,Blue
B72637,Male,Black,Brown
B72646,Male,Black,Brown
B72662,Male,Black,Brown
B72675,Male,Hispanic,Brown
B72679,Male,Black,Brown
B72726,Male,Black,Brown
B72728,Male,Black,Brown
B72747,Male,Black,Brown
B72755,Male,Hispanic,Brown
B72758,Male,Black,Brown
B72773,Male,Black,Brown
B72795,Male,Black,Brown
B72799,Male,Black,Brown
B72849,Male,Black,Brown
B72859,Male,White,Hazel
B72873,Male,Black,Brown
B72875,Male,Black,Brown
B72876,Male,White,Blue
B72893,Male,Hispanic,Brown
B72905,Male,Black,Brown
B72909,Male,Black,Brown
B72922,Male,Black,Brown
B72942,Male,Black,Brown
B72944,Male,Black,Brown
B72946,Male,Black,Brown
B72949,Male,Black,Brown
B72965,Male,Black,Brown
B72977,Male,Black,Brown
B72987,Male,Hispanic,Brown
B72998,Male,White,Hazel
B73009,Male,White,Blue
B73027,Male,Black,Brown
B73029,Male,White,Brown
B73031,Male,Black,Brown
B73044,Male,Black,Brown
B73046,Male,Black,Black
B73055,Male,Hispanic,Brown
B73088,Male,Black,Brown
B73091,Male,Black,Brown
B73099,Male,Black,Brown
B73106,Male,Black,Brown
B73123,Male,Black,Brown
B73135,Male,Hispanic,Brown
B73142,Male,Black,Brown
B73152,Male,Black,Brown
B73155,Male,Black,Brown
B73166,Male,Black,Brown
B73173,Male,Black,Brown
B73209,Male,Black,Brown
B73212,Male,White,Hazel
B73213,Male,Black,Brown
B73217,Male,Black,Brown
B73222,Male,Black,Brown
B73223,Male,Black,Brown
B73244,Male,Black,Brown
B73261,Male,Black,Brown
B73268,Male,White,Blue
B73271,Male,Black,Brown
B73275,Male,White,Hazel
B73276,Male,Black,Brown
B73277,Male,Black,Brown
B73288,Male,Black,Brown
B73297,Male,Black,Brown
B73312,Male,Black,Brown
B73316,Male,Black,Brown
B73317,Male,White,Blue
B73320,Male,White,Green
B73330,Male,Black,Brown
B73331,Male,White,Brown
B73340,Male,Black,Brown
B73346,Male,Black,Brown
B73350,Male,Black,Brown
B73353,Male,Black,Brown
B73371,Male,Black,Brown
B73373,Male,Black,Brown
B73377,Male,White,Brown
B73385,Male,Black,Brown
B73412,Male,Black,Brown
B73416,Male,Black,Brown
B73422,Male,Black,Brown
B73428,Male,Black,Brown
B73430,Male,White,Brown
B73434,Male,White,Blue
B73446,Male,Black,Brown
B73471,Male,White,Blue
B73476,Male,Hispanic,Brown
B73481,Male,White,Hazel
B73484,Male,White,Brown
B73502,Male,Black,Brown
B73503,Male,Black,Brown
B73504,Male,Black,Brown
B73505,Male,Black,Brown
B73506,Male,Black,Brown
B73508,Male,White,Blue
B73511,Male,Hispanic,Brown
B73522,Male,Black,Brown
B73529,Male,Black,Brown
B73532,Male,Black,Brown
B73537,Male,Black,Brown
B73539,Male,Black,Brown
B73540,Male,Hispanic,Brown
B73593,Male,Hispanic,Brown
B73603,Male,Black,Brown
B73607,Male,Hispanic,Brown
B73612,Male,Black,Brown
B73649,Male,Black,Brown
B73655,Male,Black,Brown
B73670,Male,Black,Brown
B73675,Male,Black,Brown
B73678,Male,Black,Brown
B73692,Male,Black,Brown
B73705,Male,Black,Brown
B73709,Male,Black,Brown
B73727,Male,Black,Brown
B73735,Male,Hispanic,Brown
B73737,Male,Hispanic,Brown
B73748,Male,Black,Brown
B73752,Male,Black,Brown
B73758,Male,Black,Brown
B73760,Male,Hispanic,Brown
B73779,Male,Asian,Brown
B73786,Male,Black,Brown
B73802,Male,Black,Brown
B73811,Male,Black,Brown
B73842,Male,Black,Brown
B73855,Male,White,Brown
B73863,Male,Black,Brown
B73869,Male,Black,Brown
B73871,Male,White,Green
B73881,Male,Black,Brown
B73889,Male,Black,Brown
B73894,Male,Black,Brown
B73897,Male,Hispanic,Brown
B73899,Male,Black,Brown
B73902,Male,Hispanic,Brown
B73904,Male,Black,Brown
B73924,Male,Black,Brown
B73958,Male,Black,Brown
B74005,Male,Black,Brown
B74030,Male,Hispanic,Brown
B74033,Male,Black,Brown
B74037,Male,White,Hazel
B74051,Male,White,Blue
B74052,Male,White,Blue
B74054,Male,White,Brown
B74070,Male,Black,Brown
B74071,Male,Black,Brown
B74075,Male,Black,Brown
B74097,Male,Black,Brown
B74114,Male,Black,Brown
B74117,Male,Black,Brown
B74127,Male,Black,Brown
B74153,Male,Black,Hazel
B74169,Male,White,Green
B74175,Male,Black,Brown
B74178,Male,Black,Brown
B74206,Male,Black,Brown
B74222,Male,Black,Brown
B74228,Male,Black,Brown
B74235,Male,White,Hazel
B74252,Male,Hispanic,Brown
B74255,Male,Hispanic,Brown
B74261,Male,Black,Brown
B74287,Male,Black,Brown
B74292,Male,Black,Brown
B74302,Male,Black,Brown
B74348,Male,White,Green
B74349,Male,Black,Brown
B74351,Male,Black,Brown
B74370,Male,Black,Brown
B74371,Male,Black,Brown
B74385,Male,Black,Brown
B74396,Male,Black,Brown
B74412,Male,Black,Brown
B74413,Male,Black,Brown
B74419,Male,Black,Brown
B74420,Male,Black,Brown
B74423,Male,Black,Brown
B74424,Male,Black,Brown
B74425,Male,White,Brown
B74434,Male,Black,Brown
B74439,Male,Hispanic,Brown
B74441,Male,White,Brown
B74443,Male,White,Hazel
B74456,Male,Black,Brown
B74463,Male,Black,Brown
B74464,Male,Black,Brown
B74465,Male,Hispanic,Blue
B74472,Male,Black,Brown
B74473,Male,Black,Brown
B74488,Male,Black,Brown
B74495,Male,Hispanic,Brown
B74507,Male,Black,Brown
B74509,Male,Black,Brown
B74518,Male,Black,Brown
B74529,Male,Black,Brown
B74536,Male,Black,Brown
B74561,Male,Black,Brown
B74567,Male,Hispanic,Brown
B74571,Male,Black,Brown
B74575,Male,Black,Brown
B74588,Male,Hispanic,Brown
B74589,Male,Black,Brown
B74593,Male,Black,Brown
B74611,Male,White,Brown
B74620,Male,Black,Brown
